DATE, COMPANY, CHANGE
02DEC2024, Shadab Textile, 0.470
02DEC2024, Shell Pakistan, 6.350
02DEC2024, Shell Pakistan, 7.410
02DEC2024, Shell Pakistan, 6.550
02DEC2024, Shell Pakistan, 6.310
02DEC2024, Shezan Inter., 2.500
02DEC2024, Shifa Int.Hospital, 4.640
02DEC2024, Shahtaj Sugar, 5.880
02DEC2024, Shaheen Ins., -0.100
02DEC2024, Shahmurad Sugar, 3.990
02DEC2024, Sec. Inv. Bank, 0.060
02DEC2024, Siemens Pak., -19.340
02DEC2024, Silk Bank Ltd, 0.010
02DEC2024, Silk Bank Ltd, -0.010
02DEC2024, Silk Bank Ltd, 0.010
02DEC2024, Silk Bank Ltd, 0.010
02DEC2024, Sindh Modaraba, 0.050
02DEC2024, Sitara Chemical, 0.000
02DEC2024, Sakrand Sugar, 0.050
02DEC2024, Secure Logistics Gro, 0.210
02DEC2024, Sally Textile, 0.200
02DEC2024, Safe Mix Con.Ltd, 2.050
02DEC2024, Shakarganj Limited, 0.860
02DEC2024, Soneri Bank Ltd, 0.540
02DEC2024, Soneri Bank Ltd, 0.450
02DEC2024, Soneri Bank Ltd, 0.560
02DEC2024, Soneri Bank Ltd, 0.530
02DEC2024, Sui North Gas, 2.950
02DEC2024, Sui North Gas, 2.780
02DEC2024, Sui North Gas, 3.040
02DEC2024, Sui North Gas, 2.920
02DEC2024, Synthetic Products, 1.690
02DEC2024, Sitara Peroxide, 0.320
02DEC2024, Saif Power Ltd, 0.250
02DEC2024, Service Ind.Ltd, 134.940
02DEC2024, Sui South Gas, 1.010
02DEC2024, Sui South Gas, 1.060
02DEC2024, Sui South Gas, 1.040
02DEC2024, Sui South Gas, 1.780
02DEC2024, Saritow Spinning, -0.680
02DEC2024, S.S.Oil, 5.260
02DEC2024, Shabbir Tiles, 0.170
02DEC2024, Shams Textile, 0.000
02DEC2024, Siddiqsons Tin, 0.350
02DEC2024, Stylers Int.Ltd., -0.370
02DEC2024, Suraj Cotton Mills, 7.150
02DEC2024, Sunrays Textile, 2.770
02DEC2024, Symmetry Group Ltd, 1.180
02DEC2024, Symmetry Group Ltd, 1.190
02DEC2024, Symmetry Group Ltd, 1.230
02DEC2024, Symmetry Group Ltd, 1.200
02DEC2024, Systems Limited, 8.500
02DEC2024, Systems Limited, 5.010
02DEC2024, Systems Limited, 8.590
02DEC2024, Systems Limited, 7.980
02DEC2024, Shahzad Tex., 0.000
02DEC2024, Tata Textile, -3.510
02DEC2024, Treet Battery Ltd., 0.270
02DEC2024, Tariq Corp Ltd., 0.470
02DEC2024, Tariq Corp(Pref), 0.700
02DEC2024, Telecard Limited, 0.370
02DEC2024, Telecard Limited, 0.370
02DEC2024, Telecard Limited, 0.380
02DEC2024, Telecard Limited, 0.380
02DEC2024, Tariq Glass Ind., 7.270
02DEC2024, Tariq Glass Ind., 8.090
02DEC2024, Tariq Glass Ind., 7.530
02DEC2024, Tariq Glass Ind., 7.320
02DEC2024, Thal Limited, 15.060
02DEC2024, Thatta Cement, 4.490
02DEC2024, Thal Ind.Corp., 16.190
02DEC2024, The Organic Meat, -0.490
02DEC2024, The Organic Meat, -0.220
02DEC2024, The Organic Meat, -0.530
02DEC2024, The Organic Meat, -0.550
02DEC2024, Towellers Limited, 0.450
02DEC2024, TPL Corp Ltd, 0.320
02DEC2024, TPL Insurance, 0.000
02DEC2024, TPL Properties, 0.990
02DEC2024, TPL Properties, 1.000
02DEC2024, TPL Properties, 1.030
02DEC2024, TPL Properties, 0.900
02DEC2024, TPL REIT Fund I, -0.570
02DEC2024, TPL Trakker Ltd, 0.710
02DEC2024, Treet Corp, 0.060
02DEC2024, Treet Corp, 0.120
02DEC2024, Treet Corp, 0.050
02DEC2024, Treet Corp, 0.040
02DEC2024, TRG Pak Ltd, 1.730
02DEC2024, TRG Pak Ltd, 1.610
02DEC2024, TRG Pak Ltd, 1.770
02DEC2024, TRG Pak Ltd, 1.700
02DEC2024, Tri-Pack Films, 3.750
02DEC2024, Trust Modaraba, 0.220
02DEC2024, Trust Brokerage, 0.000
02DEC2024, Tri-Star Mutual, -0.650
02DEC2024, Tri-Star Power, 0.240
02DEC2024, United Brands, 0.720
02DEC2024, United Bank, 2.920
02DEC2024, United Bank, 6.100
02DEC2024, United Bank, 2.880
02DEC2024, United Bank, 2.530
02DEC2024, UBLPakistanETF, 0.500
02DEC2024, UBLPakistanETF, 0.490
02DEC2024, UBLPakistanETF, 0.510
02DEC2024, UBLPakistanETF, 0.490
02DEC2024, Unicap Modaraba, -0.150
02DEC2024, UDL Int.Ltd., 0.140
02DEC2024, United Distributors, -0.110
02DEC2024, United Insurance, -0.020
02DEC2024, Unity Foods Ltd, 0.620
02DEC2024, Unity Foods Ltd, 0.250
02DEC2024, Unity Foods Ltd, 0.630
02DEC2024, Unity Foods Ltd, 0.590
02DEC2024, Unilever Foods, 270.000
02DEC2024, Universal Ins., 0.020
02DEC2024, Wah-Noble, 8.350
02DEC2024, Waves Corp Ltd., 0.320
02DEC2024, Waves Home App, 0.240
02DEC2024, Waves Corp Ltd., 0.300
02DEC2024, Waves Corp Ltd., 0.330
02DEC2024, Waves Corp Ltd., 0.310
02DEC2024, WorldCall Telecom, 0.090
02DEC2024, WorldCall Telecom, 0.090
02DEC2024, WorldCall Telecom, 0.100
02DEC2024, WorldCall Telecom, 0.100
02DEC2024, Yousuf Weaving, 0.060
02DEC2024, Yousuf Weaving, 0.030
02DEC2024, Yousuf Weaving, 0.060
02DEC2024, Yousuf Weaving, 0.060
02DEC2024, ZahidJee Tex., 0.000
02DEC2024, ZIL Limited, 23.470
02DEC2024, Zephyr Textile, -0.420


20241203


03DEC2024, 786 Invest Ltd, 0.070
03DEC2024, Al-Abbas Sugar, -2.140
03DEC2024, Ali Asghar Textile, 0.710
03DEC2024, Allied Bank Ltd, 0.940
03DEC2024, Abbott Lab., 4.420
03DEC2024, Alfalah Consumer, 0.330
03DEC2024, Attock Cement, -3.760
03DEC2024, Adam Sugar, 3.230
03DEC2024, Artistic Denim, 0.030
03DEC2024, Agha Steel Ind., 0.580
03DEC2024, Agha Steel Ind., 0.550
03DEC2024, Agha Steel Ind., 0.600
03DEC2024, Agha Steel Ind., 0.590
03DEC2024, Ask.Gen.Insur., -0.820
03DEC2024, Agriautos Ind., -1.090
03DEC2024, Agritech Limited, 0.090
03DEC2024, Agritech Limited, -0.500
03DEC2024, Agritech Limited, 0.070
03DEC2024, Agritech Limited, 0.070
03DEC2024, AGP Limited, 2.930
03DEC2024, Abdullah Shah, 0.000
03DEC2024, AL-Ghazi Tractors, -3.010
03DEC2024, Arif Habib CorpXD, -1.360
03DEC2024, Arif Habib Ltd.XD, 1.280
03DEC2024, Adamjee Ins., -0.120
03DEC2024, Adamjee Ins., 0.920
03DEC2024, Adamjee Ins., -0.140
03DEC2024, Adamjee Ins., -0.140
03DEC2024, Air Link Commun, 12.750
03DEC2024, Air Link Commun, 12.690
03DEC2024, Air Link Commun, 13.250
03DEC2024, Air Link Commun, 13.070
03DEC2024, Askari Bank, -0.460
03DEC2024, Askari Bank, -0.810
03DEC2024, Askari Bank, -0.500
03DEC2024, Askari Bank, -0.490
03DEC2024, AKD Hospitality, 4.120
03DEC2024, AKD Securites, -0.380
03DEC2024, AL-Khair Gadoon, 0.000
03DEC2024, Askari Life Ass, 0.000
03DEC2024, Adamjee Life Assuran, 0.070
03DEC2024, AL-Noor Sugar, 0.000
03DEC2024, Altern Energy, 0.200
03DEC2024, Amtex Limited, 0.060
03DEC2024, Azgard Nine, 0.120
03DEC2024, AN Textile Mill, 0.570
03DEC2024, Attock Petroleum, 19.910
03DEC2024, Arctic Textile, 0.120
03DEC2024, Arpak Int., -5.380
03DEC2024, Archroma Pak, 8.850
03DEC2024, Aruj Industries, -0.300
03DEC2024, Al-Shaheer Corp, 0.330
03DEC2024, Al-Shaheer Corp, 0.430
03DEC2024, Al-Shaheer Corp, 0.360
03DEC2024, Ashfaq Textile, -0.080
03DEC2024, Asia Insurance, 0.000
03DEC2024, Aisha Steel Mill, 0.590
03DEC2024, Aisha Steel Mill, 0.570
03DEC2024, Aisha Steel Mill, 0.610
03DEC2024, Aisha Steel Mill, 0.600
03DEC2024, Aisha StelCoP/S, 0.300
03DEC2024, Amreli Steels, 0.110
03DEC2024, Asim Textile, -0.150
03DEC2024, Atlas Battery, 4.150
03DEC2024, Atlas Ins. Ltd, -1.370
03DEC2024, Atlas Honda Ltd, 22.370
03DEC2024, Attock Refinery, 5.150
03DEC2024, Attock Refinery, 6.650
03DEC2024, Attock Refinery, 5.110
03DEC2024, Attock Refinery, 5.040
03DEC2024, Avanceon Ltd, 1.100
03DEC2024, Avanceon Ltd, 1.090
03DEC2024, Avanceon Ltd, 1.120
03DEC2024, Avanceon Ltd, 1.110
03DEC2024, Bank Al-Falah, 1.740
03DEC2024, Bank Al-Falah, 3.230
03DEC2024, Bank Al-Falah, 1.770
03DEC2024, Bank Al-Falah, 1.750
03DEC2024, Bank AL-Habib, 0.610
03DEC2024, Bank AL-Habib, 1.000
03DEC2024, Bank AL-Habib, 0.570
03DEC2024, Bank AL-Habib, 0.550
03DEC2024, Bawany Air Pro(DEF.), -0.080
03DEC2024, Bata (Pak) Ltd., 21.790
03DEC2024, Big Bird Foods Ltd., -1.820
03DEC2024, Bolan Casting, 11.880
03DEC2024, Beco Steel Ltd, 0.480
03DEC2024, Bela Automotive, 13.850
03DEC2024, Berger Paints, -3.320
03DEC2024, BF Biosciences, 16.060
03DEC2024, B.F.Modaraba, 0.000
03DEC2024, Bal.Glass, 0.210
03DEC2024, Biafo Industries, -1.990
03DEC2024, Bilal Fibres, -0.900
03DEC2024, Bankislami Pak, 0.090
03DEC2024, Bankislami Pak, 0.000
03DEC2024, Bankislami Pak, 0.080
03DEC2024, Bankislami Pak, 0.080
03DEC2024, BankIslami Sukuk 2, 0.000
03DEC2024, BKTI, 35.000
03DEC2024, BKTI, 36.000
03DEC2024, BKTI, 35.000
03DEC2024, Bank Makramah, -0.100
03DEC2024, Bunnys Limited, 0.500
03DEC2024, Bannu Woollen, -0.100
03DEC2024, Bank Of Khyber, -0.950
03DEC2024, B.O.Punjab, 0.060
03DEC2024, B.O.Punjab, 0.040
03DEC2024, B.O.Punjab, 0.060
03DEC2024, B.O.Punjab, 0.060
03DEC2024, Burshane LPG, -0.130
03DEC2024, B.R.R Guardia Ltd, 0.650
03DEC2024, Blessed Tex., 12.340
03DEC2024, Buxly Paints, -3.540
03DEC2024, Bestway Cement, 7.870
03DEC2024, Bal.Wheels, -1.030
03DEC2024, Calcorp Limited, 2.100
03DEC2024, Crescent Cotton, 0.000
03DEC2024, Century Ins., -0.970
03DEC2024, Century Paper, 0.650
03DEC2024, Century Paper, 0.500
03DEC2024, Century Paper, 0.660
03DEC2024, Century Paper, 0.650
03DEC2024, Chashma Sugar, 6.320
03DEC2024, Chenab Limited, 0.200
03DEC2024, Cherat Cement, -4.170
03DEC2024, Cherat Cement, 2.480
03DEC2024, Cherat Cement, -4.510
03DEC2024, Cherat Cement, -4.450
03DEC2024, Chenab Ltd.(Pre, 0.040
03DEC2024, Clover Pakistan, 3.370
03DEC2024, Cordoba Logist, -0.560
03DEC2024, Cnergyico PK, 1.000
03DEC2024, Cnergyico PK, 1.000
03DEC2024, Cnergyico PK, 1.040
03DEC2024, Cnergyico PK, 1.030
03DEC2024, Colgate Palm, -9.180
03DEC2024, Citi Pharma Ltd, 3.950
03DEC2024, Citi Pharma Ltd, 4.180
03DEC2024, Citi Pharma Ltd, 4.110
03DEC2024, Citi Pharma Ltd, 4.050
03DEC2024, Cherat Packg, 7.890
03DEC2024, Crescent Tex., 0.000
03DEC2024, Crescent Steel, -2.210
03DEC2024, Cres.Star Ins., 0.180
03DEC2024, Colony Tex.Mills Ltd, 0.000
03DEC2024, Chakwal Spinning, -0.260
03DEC2024, Cyan Limited, -0.310
03DEC2024, Data Agro, -0.400
03DEC2024, Dadex Eternit, -1.750
03DEC2024, Dawood Hercules, 9.030
03DEC2024, Dadabhoy Cement, -0.080
03DEC2024, Dewan Cement, 0.290
03DEC2024, Dewan Cement, 0.270
03DEC2024, Dewan Cement, 0.300
03DEC2024, Dewan Cement, 0.290
03DEC2024, Dolmen City, 0.540
03DEC2024, Dolmen City, 0.540
03DEC2024, Dolmen City, 0.560
03DEC2024, Dolmen City, 0.550
03DEC2024, Dawood Equities, 1.000
03DEC2024, Dewan Motors, 0.870
03DEC2024, Dewan Motors, 0.920
03DEC2024, Dewan Motors, 0.890
03DEC2024, Dewan Motors, 0.870
03DEC2024, Dewan Farooque Sp., -0.030
03DEC2024, D.G.K.Cement, 3.640
03DEC2024, D.G.K.Cement, 3.600
03DEC2024, D.G.K.Cement, 3.750
03DEC2024, D.G.K.Cement, 3.700
03DEC2024, Diamond Ind., 0.000
03DEC2024, Din Textile, 0.000
03DEC2024, Dawood Law, -4.320
03DEC2024, Dandot Cement, 0.020
03DEC2024, Descon Oxychem, 1.470
03DEC2024, D.S. Ind. Ltd., 0.760
03DEC2024, Dost Steels Ltd., -0.060
03DEC2024, Dewan Auto Engg, 0.490
03DEC2024, Dewan Sugar, -0.190
03DEC2024, Dewan Textile, -0.040
03DEC2024, Dynea Pakistan, -0.240
03DEC2024, ECOPACK Ltd, -0.430
03DEC2024, Engro Fertertilizers, 3.910
03DEC2024, Engro Fertertilizers, 3.800
03DEC2024, Engro Fertertilizers, 3.980
03DEC2024, Engro Fertertilizers, 3.930
03DEC2024, EFU General, -7.250
03DEC2024, EFU Life Assurance, 3.960
03DEC2024, Elahi Cotton, 3.200
03DEC2024, Ellcot Spinning, 0.000
03DEC2024, EMCO Industries, 2.000
03DEC2024, Engro Corporation, 21.980
03DEC2024, Engro Corporation, 21.170
03DEC2024, Engro Corporation, 22.790
03DEC2024, Engro Corporation, 22.470
03DEC2024, Engro Polymer, 0.970
03DEC2024, Engro Polymer, 1.540
03DEC2024, Engro Polymer, 0.990
03DEC2024, Engro Polymer, 0.980
03DEC2024, Engro Powergen, -0.050
03DEC2024, Escorts Bank, 0.100
03DEC2024, Exide (PAK), -6.950
03DEC2024, Faysal Bank, -0.590
03DEC2024, Faysal Bank, -0.590
03DEC2024, Faysal Bank, -0.640
03DEC2024, Faysal Bank, -0.630
03DEC2024, AL-Noor Mod, 0.000
03DEC2024, Faisal Spinning, 4.550
03DEC2024, Fatima Fert, 0.440
03DEC2024, Fatima Fert, 0.560
03DEC2024, Fatima Fert, 0.420
03DEC2024, Fatima Fert, 0.410
03DEC2024, Fauji Cement, -0.160
03DEC2024, Fauji Cement, -0.180
03DEC2024, Fauji Cement, -0.190
03DEC2024, Fauji Cement, -0.190
03DEC2024, Frieslandcampina, 1.540
03DEC2024, Frieslandcampina, 1.920
03DEC2024, Frieslandcampina, 1.560
03DEC2024, Frieslandcampina, 1.540
03DEC2024, F.Credit & Inv, -0.700
03DEC2024, Fast Cables Ltd., 0.420
03DEC2024, Ist.Capital Sec, -0.050
03DEC2024, First Dawood Prop, 0.150
03DEC2024, Elite Cap.Mod, 0.440
03DEC2024, Fecto Cement, 8.560
03DEC2024, Equity Modaraba, 0.150
03DEC2024, Ferozsons (Lab), -2.120
03DEC2024, Ferozsons (Lab), -4.620
03DEC2024, Ferozsons (Lab), -2.400
03DEC2024, Ferozsons (Lab), -2.370
03DEC2024, Fauji Fert Bin, 1.140
03DEC2024, Fauji Fert Bin, 1.560
03DEC2024, Fauji Fert Bin, 1.160
03DEC2024, Fauji Fert Bin, 1.130
03DEC2024, Fauji Fert, 4.360
03DEC2024, Fauji Fert, 4.400
03DEC2024, Fauji Fert, 4.390
03DEC2024, Fauji Fert, 4.320
03DEC2024, Fauji Foods Ltd, -0.020
03DEC2024, Fauji Foods Ltd, 0.010
03DEC2024, Fauji Foods Ltd, -0.030
03DEC2024, Fauji Foods Ltd, -0.020
03DEC2024, 1st.Fid.Leasing, 0.490
03DEC2024, Habib Modaraba, 0.210
03DEC2024, I.B.L.Modarab, -0.280
03DEC2024, Imrooz Modaraba, 0.000
03DEC2024, Flying Cement, 2.540
03DEC2024, Flying Cement, 2.530
03DEC2024, Flying Cement, 2.640
03DEC2024, Flying Cement, 2.600
03DEC2024, Feroze 1888, -1.610
03DEC2024, F. Nat.Equities, -0.060
03DEC2024, Punjab Mod, -0.340
03DEC2024, Paramount Mod, 0.120
03DEC2024, Frontier Ceram, -0.630
03DEC2024, Faran Sugar-XR, -0.080
03DEC2024, F.Treet Manuf, 0.030
03DEC2024, Tri-Star 1st Mod., 0.240
03DEC2024, Fazal Cloth, -5.870
03DEC2024, Gadoon Textile, 4.990
03DEC2024, Ghandhara Automobile, 5.890
03DEC2024, Ghandhara Automobile, 6.440
03DEC2024, Ghandhara Automobile, 6.030
03DEC2024, Ghandhara Automobile, 5.940
03DEC2024, Gammon Pak, 2.250
03DEC2024, Gatron Ind., 1.990
03DEC2024, Gul Ahmed, 0.110
03DEC2024, Gul Ahmed, 0.000
03DEC2024, Gul Ahmed, 0.100
03DEC2024, Gul Ahmed, 0.100
03DEC2024, Ghani Chemical, -0.170
03DEC2024, Burj Clean Energy, 0.000
03DEC2024, Blue-Ex, -4.400
03DEC2024, Pak Agro Pack, 0.750
03DEC2024, Supernet Ltd.XB, 1.230
03DEC2024, Ghazi Fabrics, 0.080
03DEC2024, GhaniGlobalGlass, 0.250
03DEC2024, Ghani Glo Hol, 0.130
03DEC2024, Ghani Glo Hol, 0.100
03DEC2024, Ghani Glo Hol, 0.130
03DEC2024, Ghani Glo Hol, 0.130
03DEC2024, Ghani Glass Ltd, 1.610
03DEC2024, Ghani Glass Ltd, 1.140
03DEC2024, Ghani Glass Ltd, 1.670
03DEC2024, Ghani Glass Ltd, 1.640
03DEC2024, Ghandhara Ind., 6.160
03DEC2024, Ghandhara Ind., 5.960
03DEC2024, Ghandhara Ind., 6.230
03DEC2024, Ghandhara Ind., 6.140
03DEC2024, GlaxoSmithKline, 10.220
03DEC2024, Gillette Pak, -3.290
03DEC2024, GOC (Pak) Ltd., 5.000
03DEC2024, Globe Residency, -0.150
03DEC2024, Grays Leasing, 0.100
03DEC2024, Gulshan Sp., -0.210
03DEC2024, Ghandhara Tyre, 1.700
03DEC2024, Gulistan Sp., -0.180
03DEC2024, Ghani Value Glass, 0.880
03DEC2024, Gharibwal Cement, -0.720
03DEC2024, Habib Sugar, 1.180
03DEC2024, Hala Enterprise, -0.450
03DEC2024, Hafiz Limited, -21.310
03DEC2024, Haleon Pakistan, 32.580
03DEC2024, Hascol Petrol, 1.190
03DEC2024, Habib Bank, -4.200
03DEC2024, Habib Bank, -4.020
03DEC2024, Habib Bank, -4.490
03DEC2024, Habib Bank, -4.430
03DEC2024, HBL Total Treasury, 0.030
03DEC2024, Honda Atlas Cars, 5.370
03DEC2024, Hallmark Company Ltd, 33.580
03DEC2024, HBL Growth Fund, -0.040
03DEC2024, Habib Ins., 0.020
03DEC2024, HBL Invest Fund, 0.140
03DEC2024, Hinopak Motor, 11.060
03DEC2024, Highnoon (Lab), 9.920
03DEC2024, Hira Textile, 0.010
03DEC2024, Habib Metropolitan, 1.730
03DEC2024, Hoechst Pak Ltd, 17.250
03DEC2024, Habib Rice Prod, -0.020
03DEC2024, HI-Tech Lub., 5.130
03DEC2024, Hub Power Co., 0.900
03DEC2024, Hub Power Co., 1.070
03DEC2024, Hub Power Co., 0.880
03DEC2024, Hub Power Co., 0.870
03DEC2024, Hum Network, -0.240
03DEC2024, Hum Network, -0.270
03DEC2024, Hum Network, -0.260
03DEC2024, Hum Network, -0.250
03DEC2024, Hussain Industries, 0.000
03DEC2024, Haseeb Waqas Sugar, -0.540
03DEC2024, Ibrahim Fibres, 13.440
03DEC2024, IBL HealthCare, -1.250
03DEC2024, ICC Industries, 0.970
03DEC2024, Invest Bank, 0.030
03DEC2024, Ittehad Chemicals, -4.620
03DEC2024, Idrees Textile, -0.540
03DEC2024, Ideal Spinning, -0.350
03DEC2024, Indus Dyeing, 1.300
03DEC2024, IGI Holdings, -2.010
03DEC2024, IGI Life Ins, 0.870
03DEC2024, Interloop Ltd., 0.470
03DEC2024, Interloop Ltd., 0.380
03DEC2024, Interloop Ltd., 0.460
03DEC2024, Interloop Ltd., 0.450
03DEC2024, Image Pakistan, -0.570
03DEC2024, Intermarket Sec., 5.220
03DEC2024, Indus Motor Company, -20.650
03DEC2024, Int. Ind.Ltd., 8.630
03DEC2024, Int. Ind.Ltd., 8.490
03DEC2024, Int. Ind.Ltd., 8.940
03DEC2024, Int. Ind.Ltd., 8.810
03DEC2024, Int.Knitwear, -0.240
03DEC2024, Int. Packaging Films, -0.300
03DEC2024, Ismail Ind-, 0.180
03DEC2024, Inter.Steel Ltd, 5.890
03DEC2024, Inter.Steel Ltd, 6.770
03DEC2024, Inter.Steel Ltd, 6.110
03DEC2024, Inter.Steel Ltd, 6.030
03DEC2024, Ittefaq Iron Ind, 0.370
03DEC2024, J.A.Textile, -1.990
03DEC2024, Janana D Mal, -0.740
03DEC2024, J.D.W.Sugar, -8.560
03DEC2024, Jubilee Gen.Ins, 1.450
03DEC2024, J.K.Spinning, 5.850
03DEC2024, Jubile Life Ins, -1.360
03DEC2024, JS Bank Ltd, 0.230
03DEC2024, JS Bank Ltd, 0.160
03DEC2024, JS Bank Ltd, 0.230
03DEC2024, JS Bank Ltd, 0.230
03DEC2024, Jah.Sidd. Co., -0.040
03DEC2024, JahangirSidd(Pref), 0.040
03DEC2024, JS Global Banking, 0.340
03DEC2024, JS Global Banking, 0.330
03DEC2024, JS Global Banking, 0.340
03DEC2024, JS Global Banking, 0.340
03DEC2024, JS Global Cap., 1.070
03DEC2024, JS Investments, 0.200
03DEC2024, JS Momentum, -0.030
03DEC2024, JS Momentum, -0.040
03DEC2024, Jauharabad Sug, 0.010
03DEC2024, Jubilee Spinning, 0.000
03DEC2024, Javedan Corp., -2.700
03DEC2024, Kot Addu Power, -0.710
03DEC2024, Kot Addu Power, -1.090
03DEC2024, Kot Addu Power, -0.760
03DEC2024, Kot Addu Power, -0.750
03DEC2024, Karam Ceramics, -0.390
03DEC2024, K-Electric Ltd., -0.050
03DEC2024, K-Electric Ltd., -0.050
03DEC2024, K-Electric Ltd., -0.050
03DEC2024, K-Electric Ltd., -0.050
03DEC2024, Khyber Tobacco, 12.300
03DEC2024, Khyber Textile, 36.100
03DEC2024, Kohinoor Mills, 2.880
03DEC2024, Kohat Cement, 7.340
03DEC2024, Kohinoor Energy, 0.290
03DEC2024, Kohinoor Power, 0.070
03DEC2024, Kohat Textile, 3.120
03DEC2024, Kohinoor Ind., -0.080
03DEC2024, Kohinoor Spining, 0.270
03DEC2024, Kohinoor Spining, 0.300
03DEC2024, Kohinoor Spining, 0.280
03DEC2024, Kohinoor Spining, 0.270
03DEC2024, Khairpur Sugar, 0.000
03DEC2024, K.S.B.Pumps, 9.300
03DEC2024, KSE30, 388.000
03DEC2024, KSE30, 398.000
03DEC2024, KSE30, 393.000
03DEC2024, Khalid Siraj, 0.270
03DEC2024, Kohinoor Textile, 6.390
03DEC2024, Lucky Core Ind., -0.610
03DEC2024, Leather Up Ltd., 1.860
03DEC2024, Land Mark Spinning, -0.730
03DEC2024, Loads Limited, -0.200
03DEC2024, Lotte Chemical, 0.040
03DEC2024, Lotte Chemical, 0.030
03DEC2024, Lotte Chemical, 0.030
03DEC2024, Lotte Chemical, 0.030
03DEC2024, Leiner Pak Gelat, -0.130
03DEC2024, Lalpir Power, 0.210
03DEC2024, Lalpir Power, 0.200
03DEC2024, Lalpir Power, 0.210
03DEC2024, Lalpir Power, 0.210
03DEC2024, LSE Capital Ltd.-XD, 0.120
03DEC2024, LSE Fin. Services-XD, 0.440
03DEC2024, LSE Ventures Ltd-XD, 0.290
03DEC2024, Lucky Cement, 18.090
03DEC2024, Lucky Cement, 24.000
03DEC2024, Lucky Cement, 18.370
03DEC2024, Lucky Cement, 18.100
03DEC2024, MACPAC Films, -0.150
03DEC2024, Macter Int. Ltd, 1.320
03DEC2024, Mari Petroleum, 19.560
03DEC2024, MCB Bank Ltd, 2.780
03DEC2024, MCB Bank Ltd, 4.900
03DEC2024, MCB Bank Ltd, 2.760
03DEC2024, MCB Inv MGT, 2.720
03DEC2024, MCB Bank Ltd, 2.720
03DEC2024, Media Times Ltd, 0.280
03DEC2024, Meezan Bank Ltd, -1.930
03DEC2024, Meezan Bank Ltd, -1.080
03DEC2024, Meezan Bank Ltd, -2.140
03DEC2024, Meezan Bank Ltd, -2.120
03DEC2024, Mehmood Tex., 0.000
03DEC2024, Merit Packaging, 0.520
03DEC2024, MithchellsFruit, -2.580
03DEC2024, Matco Foods Ltd, 1.260
03DEC2024, Mahaana Islamic, 0.160
03DEC2024, Mirpurkhas Sugar, -0.350
03DEC2024, Maple Leaf, 1.130
03DEC2024, Maple Leaf, 1.330
03DEC2024, Maple Leaf, 1.160
03DEC2024, Maple Leaf, 1.140
03DEC2024, Maqbool Textile, 1.950
03DEC2024, Mehran Sugar, -1.130
03DEC2024, Metro Steel, -0.400
03DEC2024, Masood Textile, 0.000
03DEC2024, Millat Tractors, -4.560
03DEC2024, Millat Tractors, -4.550
03DEC2024, Millat Tractors, -5.080
03DEC2024, Millat Tractors, -5.010
03DEC2024, Mughal Iron, 1.320
03DEC2024, Mughal Iron, 1.850
03DEC2024, Mughal Iron, 1.340
03DEC2024, Mughal Iron, 1.320
03DEC2024, Murree Brewery, 26.430
03DEC2024, Mandviwala, 1.560
03DEC2024, Meezan Pakistan, 0.290
03DEC2024, Meezan Pakistan, 0.280
03DEC2024, Meezan Pakistan, 0.290
03DEC2024, Meezan Pakistan, 0.290
03DEC2024, Nagina Cotton, 4.690
03DEC2024, National Foods, 1.690
03DEC2024, National BankXD, 2.550
03DEC2024, National BankXD, 2.630
03DEC2024, National BankXD, 2.630
03DEC2024, NBP Pakistan G ETF, -1.870
03DEC2024, NBP Pakistan G ETF, -1.900
03DEC2024, NBP Pakistan G ETF, -1.970
03DEC2024, NBP Pakistan G ETF, -1.940
03DEC2024, National BankXD, 2.590
03DEC2024, Nishat (Chun.), 0.120
03DEC2024, Nazir Cotton Mills, -0.590
03DEC2024, Nishat ChunPowerXD, -0.700
03DEC2024, Nishat ChunPowerXD, -0.940
03DEC2024, Nishat ChunPowerXD, -0.740
03DEC2024, Nishat ChunPowerXD, -0.740
03DEC2024, Nestle Pakistan, 48.510
03DEC2024, Netsol Tech., 7.400
03DEC2024, Netsol Tech., 7.360
03DEC2024, Netsol Tech., 7.660
03DEC2024, Netsol Tech., 7.550
03DEC2024, Next Capital, -0.140
03DEC2024, Nimir Ind.Chemicals, 3.480
03DEC2024, NIT Pakistan, 0.340
03DEC2024, NIT Pakistan, 0.330
03DEC2024, NIT Pakistan, 0.340
03DEC2024, NIT Pakistan, 0.340
03DEC2024, Nishat Mills Ltd, 0.760
03DEC2024, Nishat Mills Ltd, 0.900
03DEC2024, Nishat Mills Ltd, 0.750
03DEC2024, Nishat Mills Ltd, 0.740
03DEC2024, Noon Sugar, 0.290
03DEC2024, Nishat Power, 0.330
03DEC2024, Nishat Power, -0.390
03DEC2024, Nishat Power, 0.330
03DEC2024, Nishat Power, 0.320
03DEC2024, National Refinery, 8.090
03DEC2024, National Refinery, 8.610
03DEC2024, National Refinery, 8.320
03DEC2024, National Refinery, 8.210
03DEC2024, Nimir Resins, 0.690
03DEC2024, National Silk, 0.000
03DEC2024, Oilboy Energy L, -0.410
03DEC2024, Octopus Digital, 1.310
03DEC2024, Octopus Digital, 1.730
03DEC2024, Octopus Digital, 1.330
03DEC2024, Octopus Digital, 1.320
03DEC2024, Oil & Gas Dev, 0.110
03DEC2024, Oil & Gas Dev, -0.420
03DEC2024, Oil & Gas Dev, 0.020
